PuzzleId	FEN	Moves	Rating	correct_answer	timed_out	time_elapsed
bpiZi	4r3/1pp3pk/p2P1p1p/2B1bq2/2BQb3/P6P/1P3PP1/4R1K1 w - - 3 28	d4e4 e5h2 g1h2 e8e4 e1e4 f5c5 d6d7 c5d6	2235			
Z1sj4	2kr3r/Qp4p1/3p1p2/1qpPpR2/1P2P3/3P2P1/P7/2R3K1 w - - 1 24	b4c5 b5b2 a7a8 c8c7	2204			
1LAiE	5rk1/R4p2/3Q3p/6p1/8/3p3P/3q1PP1/6K1 w - - 0 33	d6h6 d2c1 g1h2 c1f4 g2g3 f4f2	2245			
zx9VT	7k/1b2qBp1/5pQB/1p6/8/3P4/5PPK/r7 b - - 2 32	e7d6 f2f4 d6f8 h6g5 f8f7 g6f7	2198			
tURbU	5rk1/2Qb1ppp/p1p2n2/2q1p3/P1B1P3/N1P2P2/1r4PP/R2R3K w - - 3 20	d1d7 f6d7 c7d7 c5a3	2208			
0Z7MH	8/Q4ppk/1p5p/8/1Pp5/P1nN1N1P/2q1rPP1/R5K1 w - - 0 32	a1c1 c4d3 c1f1 d3d2	2206			
S7l5L	5rk1/1p2b2p/p1p1p3/2p1Pb2/3rNpq1/2QP4/PPP4B/R3R1NK w - - 2 23	c3d2 f5e4 e1e4 d4e4 d3e4 f4f3 g1f3 g4f3	2225			
wIzii	r1b2rk1/ppR4p/5b1p/n2qNp2/5P2/3B3P/P4QP1/4R2K b - - 1 22	g8h8 e5f7 f8f7 e1e8 h8g7 f2g3 f6g5 f4g5	2193			
Is7Hm	r6r/ppk2pbp/2p2qp1/3Pn3/2B3R1/2N5/PPP2PPP/R2Q2K1 w - - 1 19	c3e4 f6f5 d5d6 c7d8 g4h4 e5c4	2227			
AaurA	r1qrb2k/1pp5/p3p3/4PnNB/8/P6P/1P2QPP1/5RK1 b - - 2 29	f5g7 h5e8 d8e8 e2g4	2211			
FQaFi	8/8/2p1K3/1bP5/1P6/4k3/1R1p2P1/8 w - - 0 51	b2d2 e3d2 g2g4 d2c3 g4g5 c3b4 e6d6 b5a4 g5g6 b4b5 g6g7 a4b3	2161			
CRqp4	r3r1k1/pp1Q1p1p/6p1/2pP4/5PP1/2N5/PP6/R4KNq w - - 1 19	a1d1 e8e3 f1f2 a8e8 d7e8 e3e8	2176			
Y4Bru	8/p4k2/8/2KPBnpp/5pp1/5P2/P5PP/8 w - - 4 38	e5b8 g4f3 g2f3 g5g4 f3g4 f4f3 g4f5 f3f2	2180			
q0fF9	rnb1k2r/pp1p1ppp/1q3n2/2b3B1/3Np3/2N5/PPP1PPPP/R2QKB1R w KQkq - 2 7	c3a4 b6a5 a4c3 c5d4 d1d4 a5g5	2169			
iol7y	r1b1k2r/ppp1b1pp/2n2q2/8/4B3/1Q3N2/P4PPP/3RR1K1 b kq - 3 15	c8e6 e4c6 b7c6 e1e6	2170			
fOKBd	5r1k/ppQ3p1/6rp/8/3PN3/2P2nPq/PP3R1P/4R2K b - - 2 26	f3e1 f2f8 h8h7 f8f2	2193			
JVO5m	3r1rk1/pp3p1p/2p2nq1/4B2P/2P3P1/6Q1/P7/2R1R1K1 b - - 0 31	g6g4 e1e3 f8e8 e5f6 g4g3 e3g3	2161			
lxXFf	r4rk1/ppp1p2p/2nqb1p1/3n2b1/3P4/2N1P1N1/PP2BPPK/R1BQ1R2 w - - 2 16	f1h1 d5c3 b2c3 f8f2 c1a3 d6a3	2172			
ONgZZ	6k1/p3rr1p/1p4p1/1P1p4/3Q4/1q3PPP/1P6/R2R2K1 w - - 1 33	d4d5 e7e1 d1e1 b3d5	2157			
djA1K	6kr/pp1q1rp1/2pb2RB/3p3Q/3p4/3P4/PPP2P1P/2K3R1 w - - 1 22	h5g5 h8h6 g5h6 d6f4 h6f4 f7f4	2230			
5tB3p	rn2k1nQ/p6p/1pp3p1/3p4/1b2q3/8/PPPP1PPP/R1BK3R b q - 1 13	e4g4 f2f3 g4g2 h8g8 e8d7 g8f7 b4e7 h1e1	2187			
hMOSR	4r1k1/pp2rp2/2p5/3pN1Q1/3q4/8/P1P2PPP/4R1K1 b - - 1 24	g8f8 e5d7 e7d7 g5h6 d4g7 e1e8 f8e8 h6g7	2198			
SvTMg	1k6/2p5/pp5P/3p2N1/1n1P4/2P2K1R/2q2PP1/8 b - - 4 41	b4d3 h6h7 c2f2 f3g4 f2g2 g4f5	2230			
08j1w	7k/6pp/2N5/5BP1/7n/q6Q/5R2/4r2K w - - 2 40	h1h2 a3d6 h3g3 e1h1 h2h1 d6g3 f2a2 g3f3	2196			
yHlnB	r3kb1r/ppp3pp/5pb1/2q1p3/3n2P1/2N2N1P/PPP2P2/R1BQR1K1 w kq - 0 13	f3d4 e8c8 d4e6 d8d1 e1d1 c5e7 d1d8 e7d8 e6d8 c8d8	2164			
cJvtg	r6k/1pp2qrp/p7/5N2/3B4/2P4P/PP3P1K/6R1 b - - 3 28	a8g8 g1g7 g8g7 d4g7 f7g7 f5g7	2229			
5M8YN	6k1/p3r1p1/1p2p1p1/1N1pP1bp/3P4/2R1P2P/PP4K1/8 b - - 6 29	g8f7 c3c8 e7d7 b5d6	2225			
Ar5Ri	4r1k1/pp2b3/4P1r1/2p3q1/3pR3/1N1P3Q/PPP4P/5R1K w - - 3 39	e4h4 g5h4 h3h4 e7h4	2223			
zXoMc	2k5/5R2/5Kp1/1p2P1P1/1P3P2/2rp4/8/8 w - - 0 44	f7h7 d3d2 h7h8 c8c7	2238			
bwS5Y	8/k7/6bp/2N4n/3P2p1/7r/PP2B2K/3R4 w - - 2 35	h2g2 h5f4 g2f2 g4g3	2187			
KQjmh	1k1r3r/ppq5/3p2p1/2P5/PP6/4n1P1/4P1B1/RQR3K1 w - - 1 26	c5d6 c7h7 b1e4 h7h2	2200			
CT5rm	rn4Q1/p1ppk2p/1p2p1p1/8/2bP3q/2P5/P2K2PP/R1B3NR w - - 1 14	d2c2 h4e4 c2b2 e4g2	2173			
zGHlm	r2q1rk1/p4pp1/2pb3p/n7/4BnQ1/7P/PPPP1P1P/RNB2RK1 w - - 3 16	d2d4 f7f5 e4f5 h6h5	2198			
0EXIE	rn1k2nr/pp4p1/2p2pQ1/4q3/2B3PP/2N1b3/PPP2P2/3RK2R b K - 2 15	d8c7 g6g7 g8e7 g7h8 e3f2 e1f1	2224			
xUaiu	3r2k1/5p2/1pb4p/2p5/5N2/P3QPP1/1P2R1KP/3q4 w - - 2 32	f4h5 d8d3 h5f6 g8g7	2169			
I5YVS	1r3r1k/6pp/2b2b2/p1ppqN2/P7/2P1P2Q/1PB3PP/4RR1K b - - 9 26	b8b2 f5e7 b2c2 e7g6 h8g8 g6e5	2206			
cqDGm	r2qk2r/pppbnppp/1b6/1B2P3/N2n4/5N2/PP4PP/R1BQ1RK1 w kq - 0 13	f3d4 b6d4 d1d4 d7b5	2153			
sjTtb	1k2r3/1p6/pP3Q2/4p3/2Pp1B2/3q4/5K2/6R1 b - - 0 36	e5f4 f6e5 e8e5 g1g8 e5e8 g8e8	2173			
OE99G	2k1rb1r/Q1pq2pp/1pb1p3/8/5N2/6PB/PP1P3P/R1B1K1R1 w Q - 2 19	b2b3 d7d4 g1f1 d4a1 e1d1 a1e5	2196			
QunkL	8/p7/5pp1/1pp1k2p/3p2PP/P2P2K1/1PP2P2/8 b - - 1 27	c5c4 f2f4 e5e6 f4f5	2170			
9GDFl	r3r1k1/1p3p1p/5Bp1/3qP3/3p1Q2/1P4PP/1K6/3R4 b - - 0 25	e8e6 f4h6 a8a2 b2a2 d5a5 a2b1 e6f6 e5f6	2152			
VKXzc	4r1k1/ppp3pb/2r1P3/3p4/6B1/8/PPPR4/1K5R b - - 0 31	a7a6 d2h2 h7c2 h2c2	2152			
muSOd	8/8/4p2k/2P1q1p1/1P4Pp/8/3Q4/4K3 w - - 0 45	e1d1 h4h3 d1c2 h3h2	2206			
LBMF0	8/3Qnkp1/1p2p1p1/1B1p1p2/3P2P1/4PPKP/P2q4/8 b - - 4 36	d2e1 g3f4 e6e5 d4e5 e1b4 f4g5	2175			
P5Q5Q	8/8/1pk1p1p1/3pPp1p/PK1P1P1P/6P1/8/8 b - - 0 46	c6b7 b4b5 b7c7 a4a5 b6a5 b5a5 c7c6 a5a6	2176			
FcVEI	7r/1b1k1p1r/2qPpB2/pp2P3/3Q2P1/6K1/P2R3R/8 w - - 11 41	d2f2 h7h2 f6h8 h2h8 f2f7 d7e8	2182			
PJoSr	4N3/8/5p2/k3p2p/4Pn1P/5P2/5K2/8 b - - 1 47	f4g6 f2g3 g6f4 e8f6	2202			
xwv44	8/8/2bp4/p1p1k1p1/PpP1P1P1/1P2K3/6B1/8 b - - 16 53	c6a4 b3a4 b4b3 g2f1	2244			
0xjkZ	5rk1/1bq1b1p1/p3n1Pp/4pN2/1p2P1Q1/5B2/PPP1N3/1K1R4 b - - 1 25	e6g5 d1d7 c7d7 f5h6 g7h6 g4d7	2203			
0b3Y5	8/r3pp1p/1p1p4/1BbP2p1/2P1P3/p4PP1/k1K4P/1R6 b - - 1 39	e7e6 e4e5 a7a5 e5d6 c5d6 c4c5 a5b5 b1b5	2229			
huEhp	2r5/1PN1p3/P2kp3/8/8/4K2p/6bR/8 b - - 0 42	c8b8 c7b5 d6c5 a6a7 b8b7 a7a8q	2215			
lDY9m	5rr1/2p4k/p1qp2bp/1p2b3/4PN2/2P3Q1/PP1N2PP/R4R1K w - - 5 28	g3h4 g6e4 d2e4 c6e4 h4e7 h7h8 e7f8 g8f8	2193			
qmXIM	2kr3r/ppp2Bpp/5n2/q2Pp3/1b1n4/P1N2P2/1PPB1P1P/R2QK2R b KQ - 0 12	b4c3 b2c3 a5c5 c3d4	2176			
PeE5E	r2q1rk1/p2bbpp1/3ppn1p/2p5/4PP1B/2N2Q2/PPP1N1PP/R4RK1 b - - 3 13	d8b6 e4e5 d6e5 f4e5 d7c6 f3h3	2161			
Kret0	2r2rk1/1q1Q1pbp/6p1/p7/4p3/1B5P/PP4P1/1K1R1R2 b - - 1 29	c8c7 f1f7 c7d7 f7d7 b7b3 a2b3	2155			
wSNf2	8/4r3/p2p4/3P2k1/3R4/PR2p1P1/1PP2r2/6K1 w - - 3 39	d4d1 e3e2 d1e1 e7f7 e1e2 f2e2	2173			
LV8kq	5rk1/pbq3pp/2p5/2p2p1Q/2Pp4/3Pr3/PP3NPP/R4RK1 b - - 3 21	f8f6 f2e4 f6f8 f1f5 f8f5 h5f5	2220			
hiaTd	r5k1/pp6/1q1p1Rp1/8/2p5/1P2r3/P5PP/R2Q2K1 w - - 0 27	f6g6 g8f7 g1h1 f7g6 d1g4 g6f6	2200			
p4FEB	r4rk1/pppqbppp/2n3b1/3P2P1/2B5/1P3N1P/PB3P2/R2Q1RK1 b - - 0 18	c6a5 d1d4 f7f6 d5d6 a5c4 d6e7	2197			
SaGGf	2N5/6pk/7p/6b1/2Q2p2/5KP1/1PP4P/3q4 w - - 1 35	f3e4 f4f3 c4d3 d1e2	2242			
ErXKW	r7/pb1pBkp1/1p1Pp3/8/2P1pR2/2P3P1/6r1/1K5R b - - 3 27	f7g6 f4g4 g6f7 h1f1 f7g8 e7f6	2229			
8lOqH	r2q1rk1/p2b1pp1/1b2p2p/2ppP2N/7n/5N2/PPPQ1PPP/R1B1R1K1 w - - 8 17	h5g7 h4f3 g2f3 d8h4 g1h1 g8g7	2221			
vcIdU	2rqkb1r/5p1p/6p1/p2Pp3/1pP3B1/1PnQN3/P5PP/R4RK1 b k - 0 22	e5e4 d3d4 h8g8 d4e5	2186			
JQjIb	6k1/R4pp1/7p/4b3/8/1QP1N1PP/PP1r1P1K/1q6 w - - 1 32	h2g2 b1e4 g2g1 e4f3 a7f7 f3f7 b3f7 g8f7	2163			
F4wB7	8/8/2p5/2P2kpp/8/4K1P1/7P/8 w - - 0 48	e3d4 g5g4 d4d3 f5e5 d3e3 e5d5 e3f4 d5c5	2168			
xPtz3	r3nR2/1r5k/4p1pp/p1Bp4/P4QPq/1P4NP/2P3K1/8 b - - 2 37	a8c8 f8f7 b7f7 f4f7 e8g7 c5d4 c8g8 d4f6 h4f6 f7f6	2206			
9vNa1	8/8/8/6p1/8/1pkbP1P1/5R1P/2K5 w - - 2 50	f2b2 g5g4 e3e4 d3e4 b2b3 c3b3	2221			
uBoaS	1Qn4r/1NBk1p2/3b1q1p/6p1/3P2b1/4P1P1/PP2KP1P/2R1R3 w - - 1 25	e2f1 f6f3 f1g1 g4h3 b7c5 d6c5 b8b5 d7e6	2208			
HUuXz	8/p2r2pk/2p1Q1p1/1q1r4/7P/4P3/PBPb2P1/1K1R3R w - - 1 27	h4h5 b5b2 b1b2 d7b7 b2a1 d2c3	2193			
tu9Fm	3r2k1/pp1r1ppp/4p3/2p3b1/P1PP1n2/2B5/1PBR1PPP/3R2K1 w - - 0 26	d4c5 f4h3 g2h3 g5d2 d1d2 d7d2	2202			
Ezkme	6k1/pp2r1N1/r4pPR/1q2p3/n2p2Q1/P2P1P2/KPP1B3/3R4 w - - 1 29	d1b1 b5b2 b1b2 a4c3 a2a1 a6a3 b2a2 a3a2	2246			
TT2wR	r1b2r1k/3p2pp/2n2p2/ppqBp2Q/4P2B/2PR4/5PPP/3R2K1 b - - 3 23	a5a4 d3h3 c5e7 h5h7 h8h7 h4f6 h7g6 f6e7	2235			
Xynuh	r4n1k/1p1bq1p1/p1p4p/3pPB2/3nP3/2NQ3P/PP1B2P1/5RK1 b - - 1 23	e7e5 d2f4 e5f6 f5d7	2157			
ZP6Ym	8/8/R1K1pk2/3r4/1P4p1/P7/8/8 w - - 0 52	b4b5 g4g3 a6a4 g3g2 a4g4 d5g5 g4g2 g5g2	2224			
CEO8Q	r1b5/p2pk1b1/1p1Rnp2/4p1pQ/2N1q3/1PP3P1/PK5P/3R4 b - - 3 25	b6b5 d6e6 d7e6 c4d6	2178			
b1PBh	r3q2k/pppn2pp/3br3/2p5/2Q2PP1/2NP3P/PP6/R1B2RK1 b - - 0 17	e6e3 c1e3 e8e3 g1g2	2187			
YoCWU	2r2rk1/qb3ppp/p2R4/1pn1P1N1/8/8/PBP1Q1PP/5R1K b - - 2 21	h7h6 d6h6 g7h6 e2g4	2228			
2yAOw	r1b1k2r/p4p1p/1qp2p2/4N3/2B1Q3/8/P1P1K1PP/7R b kq - 0 18	f6f5 c4f7 e8f8 e4f4	2221			
o5vot	r1bq1rk1/1p4b1/nPp1p1p1/p1Pp1p1p/3P1PnP/P2BPNP1/1B6/RN1QK2R w KQ - 2 15	f3g5 a6c5 d4c5 g7b2	2185			
KLv4o	r1bqk2r/ppppnppp/2n5/6N1/1bB1P3/2p5/PP3PPP/RNBQ1RK1 b kq - 3 7	d7d5 e4d5 c3c2 d1c2	2219			
XkEoR	8/5pk1/2r3p1/3N3p/P7/1P2Q1Pq/5P2/6K1 b - - 1 37	c6e6 e3c3 f7f6 d5f4	2183			
XhfXA	8/1p6/p2p4/3PbKB1/1Pk3P1/8/8/8 b - - 0 40	c4d5 g5f6 e5g3 g4g5 g3f4 f5f4	2153			
mF8fr	r2q1rk1/pb2p1bp/1p4p1/3pN3/2pPN3/2P1P3/PPQ1B2R/R3K3 b Q - 0 18	d5e4 e2c4 b7d5 e5c6 d5c4 c6d8	2206			
7cDK4	6k1/4b1p1/4N2p/4P3/qp6/2n2QPP/2p2PBK/8 w - - 1 47	f3b7 a4e8 g2c6 e8f7	2211			
nTM91	3R4/p4kpp/1p3p2/1B6/1N1pq3/P7/KP6/8 b - - 3 35	h7h5 b5c4 f7e7 c4d5	2177			
xJAu3	8/5p2/4pP2/1p2P1KP/1P1P4/2pk4/1B6/3b4 w - - 0 47	b2a1 d3d4 h5h6 d1c2	2237			
a6KMu	7R/1p3k1p/pr2NppP/3P1n2/5P2/6P1/8/6K1 b - - 6 43	b6e6 d5e6 f7e6 h8h7	2152			
BoS6O	rn3rk1/pp4bp/2p1p1p1/4q2n/2B5/4B2Q/PPP3PP/R4RK1 b - - 1 15	h5f4 f1f4 f8f4 h3e6 e5e6 c4e6 g8h8 e3f4	2212			
SuCxi	6k1/8/7p/1RP2qp1/1P2p3/P1PrQ2P/6PK/8 w - - 1 40	e3e2 f5f4 h2g1 d3c3 b5b8 f4b8	2242			
g8DTz	5b2/8/8/p7/4P3/1Pk2K2/7N/8 w - - 1 51	h2f1 c3b3 f3e2 a5a4 e2d3 f8b4	2194			
qAPYb	r2q1rk1/p3npb1/bp2p1p1/3pn1N1/8/1BPPQ3/PP3PP1/RNB1K2R w KQ - 0 14	e3h3 e5d3 e1d2 f8e8	2215			
135jF	r4r1k/p1pb2pp/8/2Q2p2/4pP1q/1P4N1/PBP3PP/R5K1 b - - 0 22	h4f4 b2g7 h8g8 c5d5 d7e6 d5e6	2183			
WPgJO	8/1p6/4p2P/P7/P7/5p2/4k1K1/8 w - - 0 52	g2g3 f3f2 h6h7 f2f1q h7h8q f1g1	2245			
7NaXH	8/5k1p/5p2/5K2/8/5P2/7P/8 b - - 5 42	f7g7 f5e6 g7g6 f3f4	2222			
Y0drB	r4rk1/1p3pp1/p2p4/2pP3b/4Nq1b/2B2P2/PPPRQ3/2K3R1 b - - 3 28	g7g6 e2h2 f4h2 d2h2	2231			
22JFe	3rk3/p4pp1/2p2q1p/N1Q1n2b/B1p1P3/2P2P2/Pr4PP/R4RK1 w - - 2 24	a5c6 b2g2 g1g2 h5f3 f1f3 f6f3 g2g1 f3g4	2246			
QNLXN	r1b2rk1/ppp2pp1/1q5p/5P2/2BnN1Q1/8/P5PP/1R3R1K b - - 9 26	b6a5 e4f6 g8h8 g4d4	2196			
ng2y1	8/5p2/Q3k1p1/3pP3/5P2/4K3/8/7q b - - 9 59	e6f5 a6c8	2178			
W7w0m	2rqr1k1/1b2bp1p/p3pnp1/3pN1B1/3P1P1Q/2n2N2/P5PP/1BR1R1K1 b - - 1 20	c3e4 c1c8 d8c8 b1e4 d5e4 g5f6 e4f3 f6e7	2194			
9Tz8I	2r5/p7/6kp/8/3Np3/3p3P/PBpK1PP1/8 w - - 4 39	g2g3 c8f8 d2e3 f8f2	2193			
6wYb1	r3k3/ppqnbpp1/2p1p3/3pN1p1/3P1P1r/1PPB2Q1/P4PPP/R3R1K1 b q - 3 17	g5f4 g3g7 d7e5 e1e5 e8c8 g7f7	2151			
sDe6z	6k1/pN3pp1/2p4p/7q/2B2Q2/1P4Pb/P1P2R1P/4r1K1 w - - 3 31	c4f1 h5d5 f4c4 e1f1 c4f1 h3f1	2215			
2OEGQ	6qk/1p5p/p2bN3/3Pr3/6n1/1P3QP1/P3N1K1/4R3 w - - 2 38	f3c3 g4e3 g2f2 e3d5 c3d4 g8e6 e2f4 d5f4	2194			
PKrBE	r5r1/p1R4R/1p4k1/4p1p1/2P2pPP/1P6/P7/6K1 b - - 0 30	e5e4 h4h5 g6f6 c7e7 g8f8 e7e4	2183			
ARuRU	r5k1/pp1nqrpp/4b3/3BP3/2Q2P2/4P1R1/PP5P/6RK b - - 2 24	d7b6 d5e6 b6c4 g3g7 g8h8 e6f7	2204			
t7gxR	r5k1/pp3p2/1np4r/P2pP1p1/3P2q1/1QR2NP1/1P4K1/4R3 b - - 0 25	h6h3 f3g1 h3h6 a5b6	2241			
M6YxL	8/8/p3p1p1/3pP3/1kpP1PP1/8/1K6/8 b - - 0 46	a6a5 f4f5 g6f5 g4f5	2230			
Gfh4o	8/5R1p/1p2K2k/p4B2/P6r/5p2/8/8 b - - 0 48	h4f4 e6f6 f4f5 f6f5	2241			
dGM6I	2k5/p1p2pPp/1pq3p1/8/P5n1/bPN1B3/2P2PP1/1K1R4 b - - 0 28	g4e3 g7g8q c8b7 d1d3	2243			
OGsSu	5rk1/1p3rp1/p4p2/3R4/2p4Q/P6P/1q4P1/5R1K b - - 1 32	b2e2 f1e1 e2e1 h4e1	2216			
CvcCc	5r1k/2B3pp/5qp1/8/1Q6/5P2/P4R1P/3r1BK1 w - - 3 27	f2d2 d1f1 g1f1 f6f3 d2f2 f3f2	2156			
l7ZEW	2r2rk1/1p1b1ppp/p3p3/2PpP3/3Nn3/1N6/P4PPP/2R1RK2 b - - 8 23	d7a4 f2f3 a4b3 d4b3	2152			
R4xUZ	r1b2rk1/pp1p1p2/3PpBpp/3qP3/1n6/1P3N2/5PPP/2Q2RK1 b - - 1 19	g8h7 f3g5 h6g5 c1g5 d5d4 g2g4 d4f4 g5f4	2235			
VLQWz	2Q5/p1P2pk1/6r1/6r1/3pP3/P2P1B1P/5qP1/3R3K w - - 1 43	f3g4 g5g4 c8g4 g6g4 d1g1 f2c2	2187			
sqXgv	6k1/6p1/4N3/P2RP1b1/4p1P1/7p/1r3r1P/5RK1 w - - 0 30	f1f2 b2b1 d5d1 b1d1 f2f1 g5e3 g1h1 d1f1	2179			
cdlE4	8/pp1k4/8/8/2pK4/8/P7/8 b - - 1 43	c4c3 d4c3 d7c6 c3c4 b7b6 c4b4	2180			
4Tg3G	3r1nk1/2q5/2N1p1pp/1Q1p4/1p6/7P/P4PP1/2R3K1 b - - 6 35	d8b8 b5b8 c7b8 c6b8	2190			
q4QYp	1k1rr3/1p4pp/1pb2p2/2qB1P2/2P3P1/1P1Q3P/P7/2KR3R w - - 1 26	h1e1 e8e1 d1e1 d8d5	2156			
6QpDh	r5k1/2pN1ppp/3bq3/1p6/1P1P4/r1PQ3P/5RP1/5RK1 w - - 7 32	f2f7 a3a1 d7e5 d6e5 f1a1 a8a1 f7f1 a1f1	2232			
yzCPX	r1bq1rk1/1p3pp1/pbn1p2n/5PNQ/P1Bp4/7P/1PP3PK/R1B2R2 b - - 0 19	e6f5 h5g6 d8g5 g6g5	2180			
vdMrG	r2qr3/7k/p6p/1ppp1p2/4nP2/P1P2Q1P/8/RBB1R1K1 w - - 0 24	f3h5 e8g8 g1h2 g8g2 h2g2 d8g8 g2h1 e4g3 h1h2 g3h5 b1f5 h7h8	2239			
ByPwo	r3r3/pb1n1pkp/2pp2p1/8/2P1Nq2/1P3B2/P4PPP/R2QR1K1 w - - 0 19	e4d6 e8e1 d1e1 f4d6 a1d1 d6e5	2224			
YNo0g	r3qr1k/2pb4/np1p3B/pN1Pb3/2P3p1/PN6/1PQ3PP/3R1RK1 b - - 0 22	e5h2 g1h2 f8f1 c2c3 e8e5 c3e5 d6e5 d1f1	2204			
727PV	6k1/Q6p/3p2p1/3Pr3/8/2B2B1q/1P5P/5K2 w - - 3 34	f3g2 h3d3 f1g1 d3d1 g2f1 e5g5 g1f2 g5f5	2193			
guWKB	3qk3/1b2ppb1/p2p2p1/1pn3P1/2rNPP2/1PN1B3/P1PQK3/7R b - - 0 20	c5e4 c3e4 b7e4 h1h7 c4c7 h7g7	2153			
vBbXL	2r2r2/1b2bp1k/pp2pp1N/3q4/Pn1P2Q1/4R3/1P1B1PPP/R5K1 b - - 13 25	f6f5 h6f5 d5g2 g4g2 b7g2 f5e7	2218			
7nL3I	3R4/5pkp/p1P1p1p1/r6r/8/6P1/5P2/2R3K1 b - - 0 31	h5c5 d8d1 a5b5 c6c7	2211			
01gzV	1k1n1r2/p4N2/1p2q3/2p1P3/2Pp1QP1/1P6/P7/1K3R2 w - - 3 39	f4f6 e6f6 e5f6 d8f7	2229			
fAH6S	r4rk1/pppqbpp1/2npR2p/3B1P2/8/8/PPP2PPP/R1BQ2K1 b - - 2 13	g8h8 e6h6 g7h6 d1h5 e7g5 c1g5	2247			
Qb7jK	8/3n1pkp/2q3p1/p1Np4/Pp1Pp3/1P1QP3/5PPP/6K1 w - - 0 29	d3b5 c6b5 a4b5 d7c5 d4c5 a5a4 b3a4 b4b3	2197			
GBqYa	3r1rk1/2p2ppp/p1p4q/1p2b3/4P1b1/2P2N2/PP1NQPPP/R3R1K1 w - - 5 17	a1d1 e5h2 f3h2 g4e2	2234			
4MIUe	8/1p4p1/1p5p/1p2k1p1/1P2P3/P4KP1/7P/8 b - - 1 35	g7g6 f3e3 g5g4 e3d3	2187			
g5lg8	2b3k1/2q1rp1p/6p1/4b1P1/n2P3P/P7/1BP2Q2/K2RR3 w - - 0 31	e1e5 c7b6 d1b1 e7e5	2220			
DRzJy	rr4k1/6p1/p1nq1p1p/1b2p3/3p3N/6P1/1P3PBP/R1RQ2K1 b - - 1 23	b8b6 d1b3 g8h8 h4g6 h8h7 g2e4 f6f5 e4f5	2209			
Gc3Ot	r1b1k1nr/pp3ppp/1q2p3/2bpP1N1/3n4/3BN3/P2B1PPP/R2QR1K1 b kq - 7 14	h7h6 d1h5 g7g6 d3g6 f7g6 h5g6	2175			
Vwk1w	2kr1b1r/pppq1pp1/2np1n2/3Pp3/2P5/1PN1P1pb/P3NPBP/R1BQ1RK1 w - - 1 12	d5c6 g3h2 g1h1 h3g2 h1g2 d7h3 g2h1 h3f3	2239			
e8LmV	6k1/p4ppp/8/1Q6/8/3rq2P/P5P1/5R1K b - - 0 29	g7g6 b5c4 g8h8 c4f7	2219			
vTrFo	r2q2k1/2n2rPp/2p3p1/b2pP3/p2P1N2/N1P1B1n1/1P1Q4/2K2R1R w - - 1 31	h1h7 g3f1 h7h8 g8g7 h8d8 f1d2 f4e6 c7e6	2163			
6oysS	r7/P1rkbppp/1Qpp4/8/4Pq2/8/1PP2PPP/R4RK1 b - - 0 24	f4e4 f1e1 a8a7 b6c7 a7c7 e1e4	2225			
SmLaw	q7/2p1kp2/4p3/1pNp1pP1/1P1P1P1Q/4P2P/2PK4/r7 b - - 0 30	a8a3 g5g6 e7d6 h4d8 d6c6 d8e8	2233			
SCGcV	3q1r1k/4R1p1/3p1r1p/p1pB4/1p2QP2/1P4P1/P4PKP/8 b - - 6 32	d8b6 e7d7 b6b8 e4e7	2215			
RNknH	3q2k1/1b3ppp/p3p3/1pp1P3/P1P2P2/1B2Q3/1P4PP/6K1 w - - 0 24	e3c5 d8d2 c5f2 d2c1	2183			
EeGwe	r1br3k/1p3Bpp/p2q4/4b3/8/PQ2P3/1P3PP1/R1B2R1K w - - 1 19	h1g1 e5h2 g1h1 d6h6 e3e4 h2f4	2219			
7zyYa	5r2/6k1/3p4/4p2P/4PnPq/2PP2R1/PP3Q2/R5K1 w - - 13 40	f2h2 f4e2 h2e2 h4g3 g1h1 f8f2 e2f2 g3f2	2228			
SpDZi	8/2p5/3n1k2/p2P1p1p/1pPK1PpP/1P4P1/3N4/8 w - - 0 40	d4c5 d6e4 d2e4 f5e4 c5d4 a5a4 d4e4 a4a3	2214			
JsQ4V	8/p7/1p4k1/1P1p1pp1/P1nP4/6P1/4KP2/2B5 w - - 0 34	c1d2 c4d2 e2d2 g6h5 f2f3 f5f4 d2e1 f4g3	2226			
5iQc3	8/7p/2P1n3/p1k2K2/Bp1p4/1P6/P6P/8 b - - 0 42	d4d3 f5e6 c5b6 c6c7	2236			
n5MQt	r4k1r/pb1B1ppp/4p3/q1bnP3/3N4/2P1B3/P1PQ1PPP/R3K2R w KQ - 7 17	d7e6 c5d4 e3d4 f7e6 c3c4 a5d2	2174			
krKAJ	8/7r/5k1P/5P1R/2p5/1pK5/8/8 w - - 0 44	c3c4 b3b2 h5h1 h7c7 c4b3 c7c1 b3b2 c1h1	2192			
aglxf	7k/1b3rrN/p3p1p1/4PpQ1/1p1p1P2/3P2R1/3q2PP/5RK1 b - - 0 32	g7h7 g5d8 h8g7 g3g6 g7g6 d8g5	2154			
87as0	r1bq1b2/pp3Q2/2Bp2p1/5k2/8/8/PPP3PP/3K4 b - - 1 25	d8f6 g2g4 f5e5 f7d5 e5f4 d5f3 f4g5 h2h4	2175			
MVThe	3r1r2/1bpQ1p2/p4q1k/1p4N1/2p2P2/7R/P5PP/1K1R4 b - - 6 26	h6g6 h3h6 g6g7 h6f6 d8d7 d1d7	2240			
